iso3,date,species,flua,fluCases
"""ESP""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",7
"""SRB""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",5
"""PRT""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",26
"""NOR""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",47
"""USA""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",105
"""NLD""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",58
"""ITA""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""ISL""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",2
"""DEU""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",165
"""DNK""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",2
"""BEL""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",2
"""AUT""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",2
"""PAK""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",12
"""MEX""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""ECU""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""CAN""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""ZMB""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",1
"""UGA""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",4
"""ZAF""","""2022-03-28""","""Homo sapiens""","""Influenza A virus""",7
"""CHE""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",17
"""SWE""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",4
"""ESP""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",7
"""SRB""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",3
"""ROU""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",2
"""PRT""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",26
"""USA""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",87
"""NOR""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",34
"""NLD""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",53
"""ISL""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",2
"""DEU""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",111
"""DNK""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",1
"""BEL""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",3
"""AUT""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",3
"""ARE""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",4
"""CAN""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",3
"""ZMB""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",1
"""UGA""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",5
"""ZAF""","""2022-03-21""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",16
"""ESP""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",8
"""PRT""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""NOR""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""USA""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",38
"""NLD""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",35
"""LUX""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",4
"""ITA""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""DEU""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",3
"""FRA""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",147
"""DNK""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",6
"""BEL""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",17
"""AUT""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""QAT""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""PAK""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",14
"""EGY""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",1
"""ZMB""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",1
"""UGA""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",3
"""TGO""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",2
"""ZAF""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",4
"""MOZ""","""2022-03-14""","""Homo sapiens""","""Influenza A virus""",1
"""MDV""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",9
"""SWE""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",4
"""ESP""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",2
"""NOR""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",6
"""USA""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",33
"""NLD""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",27
"""DEU""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",201
"""BEL""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",28
"""TUN""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",2
"""PAK""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",26
"""CAN""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""ZMB""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",2
"""TGO""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",5
"""MOZ""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",2
"""BFA""","""2022-03-07""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""ESP""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",2
"""PRT""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""NLD""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",53
"""USA""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",53
"""LUX""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",6
"""HUN""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""DEU""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""FRA""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",188
"""DNK""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""BEL""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",64
"""AUT""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",1
"""ARE""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",4
"""QAT""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",41
"""CAN""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",2
"""ZMB""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",1
"""TGO""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",2
"""ZAF""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",3
"""NER""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",1
"""BFA""","""2022-02-28""","""Homo sapiens""","""Influenza A virus""",1
"""JPN""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",4
"""USA""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",30
"""NLD""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",30
"""ITA""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",2
"""IRL""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",2
"""HUN""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",6
"""DEU""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",126
"""BEL""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",64
"""ARE""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",2
"""QAT""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",25
"""CRI""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",2
"""CAN""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",1
"""ARG""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",6
"""ZAF""","""2022-02-21""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",4
"""USA""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",24
"""NOR""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",2
"""NLD""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",22
"""FRA""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",106
"""BEL""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",28
"""PAK""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",19
"""ZMB""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",2
"""MOZ""","""2022-02-14""","""Homo sapiens""","""Influenza A virus""",1
"""AUS""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",21
"""IND""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",1
"""CHE""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",4
"""ESP""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",3
"""USA""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",18
"""NLD""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",18
"""FRA""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",148
"""BEL""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",30
"""TUN""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",15
"""MEX""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",1
"""SEN""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2022-02-07""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-01-24""","""Homo sapiens""","""Influenza A virus""",13
"""MOZ""","""2022-01-24""","""Homo sapiens""","""Influenza A virus""",1
"""ARE""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",1
"""TGO""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",2
"""SVN""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",6
"""NLD""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",1
"""USA""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",2
"""MAR""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",2
"""ITA""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",1
"""DEU""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",2
"""FRA""","""2022-01-17""","""Homo sapiens""","""Influenza A virus""",16
"""ARE""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",3
"""SEN""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",2
"""QAT""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",1
"""PAK""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",6
"""NLD""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",3
"""USA""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",3
"""ITA""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",1
"""IRL""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",23
"""CAN""","""2022-01-10""","""Homo sapiens""","""Influenza A virus""",2
"""CHE""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",2
"""ZAF""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",2
"""PAK""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",4
"""OMN""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",5
"""NLD""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",1
"""USA""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",1
"""MOZ""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",1
"""MAR""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",3
"""MEX""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",2
"""LUX""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",64
"""CAN""","""2022-01-03""","""Homo sapiens""","""Influenza A virus""",1
"""ARE""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",2
"""SRB""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",10
"""SEN""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",3
"""PAK""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",3
"""NLD""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",6
"""USA""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",6
"""MOZ""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",1
"""MAR""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",2
"""LUX""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",1
"""ITA""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",1
"""IRL""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",109
"""BLR""","""2021-12-27""","""Homo sapiens""","""Influenza A virus""",9
"""ARE""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""TGO""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""CHE""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""ESP""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""QAT""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""OMN""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",5
"""NER""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",2
"""NLD""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",5
"""USA""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",5
"""MOZ""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""MAR""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",3
"""ITA""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",2
"""GHA""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""FRA""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",75
"""DNK""","""2021-12-20""","""Homo sapiens""","""Influenza A virus""",1
"""ZMB""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",5
"""SEN""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""OMN""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",40
"""NER""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",3
"""USA""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",2
"""NLD""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",2
"""MOZ""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""MRT""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""HTI""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""GHA""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",2
"""FRA""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",80
"""HRV""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""CAN""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",1
"""BEL""","""2021-12-13""","""Homo sapiens""","""Influenza A virus""",2
"""ZMB""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",9
"""ARE""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",2
"""TGO""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",20
"""SEN""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",6
"""OMN""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",84
"""NER""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",2
"""USA""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""NLD""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""KEN""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",2
"""IND""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",3
"""GHA""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",6
"""FRA""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",32
"""DNK""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""COL""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""BGD""","""2021-12-06""","""Homo sapiens""","""Influenza A virus""",1
"""ZMB""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",6
"""TGO""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",1
"""ZAF""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",25
"""SEN""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",6
"""OMN""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",96
"""NER""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",2
"""MRT""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",11
"""JOR""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",1
"""IND""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",1
"""GHA""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",4
"""FRA""","""2021-11-29""","""Homo sapiens""","""Influenza A virus""",29
