yearMonth,country,species,monthlyCases
"""2014-4""","""AT""","""Homo sapiens""",324
"""2014-4""","""PH""","""Homo sapiens""",307
"""2014-4""","""OM""","""Homo sapiens""",296
"""2014-4""","""MX""","""Homo sapiens""",294
"""2014-4""","""NL""","""Homo sapiens""",280
"""2014-4""","""UA""","""Homo sapiens""",276
"""2014-4""","""CH""","""Homo sapiens""",258
"""2014-4""","""IE""","""Homo sapiens""",250
"""2014-4""","""ID""","""Homo sapiens""",249
"""2014-4""","""ID""","""Homo sapiens""",249
"""2014-4""","""LK""","""Homo sapiens""",232
"""2014-4""","""SI""","""Homo sapiens""",232
"""2014-4""","""HR""","""Homo sapiens""",231
"""2014-4""","""EG""","""Homo sapiens""",206
"""2014-4""","""EG""","""Homo sapiens""",206
"""2014-4""","""NP""","""Homo sapiens""",204
"""2014-4""","""NP""","""Homo sapiens""",204
"""2014-4""","""CL""","""Homo sapiens""",192
"""2014-4""","""IL""","""Homo sapiens""",189
"""2014-4""","""TH""","""Homo sapiens""",180
"""2014-4""","""SK""","""Homo sapiens""",174
"""2014-4""","""AT""","""Homo sapiens""",168
"""2014-4""","""BY""","""Homo sapiens""",164
"""2014-4""","""BY""","""Homo sapiens""",164
"""2014-4""","""ES""","""Homo sapiens""",160
"""2014-4""","""AU""","""Homo sapiens""",160
"""2014-4""","""MX""","""Homo sapiens""",150
"""2014-4""","""CH""","""Homo sapiens""",141
"""2014-4""","""LV""","""Homo sapiens""",135
"""2014-4""","""LT""","""Homo sapiens""",128
"""2014-4""","""RO""","""Homo sapiens""",126
"""2014-4""","""UG""","""Homo sapiens""",118
"""2014-4""","""MN""","""Homo sapiens""",117
"""2014-4""","""GR""","""Homo sapiens""",114
"""2014-4""","""PH""","""Homo sapiens""",111
"""2014-4""","""NL""","""Homo sapiens""",110
"""2014-4""","""LK""","""Homo sapiens""",104
"""2014-4""","""IE""","""Homo sapiens""",104
"""2014-4""","""SG""","""Homo sapiens""",102
"""2014-4""","""NZ""","""Homo sapiens""",92
"""2014-4""","""SG""","""Homo sapiens""",90
"""2014-4""","""IN""","""Homo sapiens""",90
"""2014-4""","""CO""","""Homo sapiens""",90
"""2014-4""","""IN""","""Homo sapiens""",90
"""2014-4""","""AU""","""Homo sapiens""",90
"""2014-4""","""IL""","""Homo sapiens""",87
"""2014-4""","""DK""","""Homo sapiens""",86
"""2014-4""","""GR""","""Homo sapiens""",84
"""2014-4""","""UG""","""Homo sapiens""",84
"""2014-4""","""SK""","""Homo sapiens""",81
"""2014-4""","""EE""","""Homo sapiens""",80
"""2014-4""","""KE""","""Homo sapiens""",75
"""2014-4""","""KE""","""Homo sapiens""",75
"""2014-4""","""PL""","""Homo sapiens""",72
"""2014-4""","""BT""","""Homo sapiens""",68
"""2014-4""","""ES""","""Homo sapiens""",66
"""2014-4""","""DK""","""Homo sapiens""",58
"""2014-4""","""RO""","""Homo sapiens""",57
"""2014-4""","""GF""","""Homo sapiens""",57
"""2014-4""","""GH""","""Homo sapiens""",54
"""2014-4""","""DE""","""Homo sapiens""",54
"""2014-4""","""TH""","""Homo sapiens""",51
"""2014-4""","""NG""","""Homo sapiens""",48
"""2014-4""","""GH""","""Homo sapiens""",48
"""2014-4""","""PL""","""Homo sapiens""",48
"""2014-4""","""NZ""","""Homo sapiens""",46
"""2014-4""","""SI""","""Homo sapiens""",46
"""2014-4""","""BE""","""Homo sapiens""",45
"""2014-4""","""NC""","""Homo sapiens""",44
"""2014-4""","""DE""","""Homo sapiens""",42
"""2014-4""","""CO""","""Homo sapiens""",40
"""2014-4""","""TR""","""Homo sapiens""",36
"""2014-4""","""RW""","""Homo sapiens""",36
"""2014-4""","""GF""","""Homo sapiens""",36
"""2014-4""","""IT""","""Homo sapiens""",36
"""2014-4""","""MY""","""Homo sapiens""",33
"""2014-4""","""RS""","""Homo sapiens""",33
"""2014-4""","""MQ""","""Homo sapiens""",30
"""2014-4""","""RW""","""Homo sapiens""",28
"""2014-4""","""KH""","""Homo sapiens""",27
"""2014-4""","""AZ""","""Homo sapiens""",27
"""2014-4""","""JO""","""Homo sapiens""",27
"""2014-4""","""MQ""","""Homo sapiens""",24
"""2014-4""","""BE""","""Homo sapiens""",24
"""2014-4""","""HU""","""Homo sapiens""",24
"""2014-4""","""FI""","""Homo sapiens""",22
"""2014-4""","""HU""","""Homo sapiens""",21
"""2014-4""","""PY""","""Homo sapiens""",20
"""2014-4""","""IT""","""Homo sapiens""",20
"""2014-4""","""EE""","""Homo sapiens""",20
"""2014-4""","""FI""","""Homo sapiens""",20
"""2014-4""","""CZ""","""Homo sapiens""",18
"""2014-4""","""RS""","""Homo sapiens""",18
"""2014-4""","""CM""","""Homo sapiens""",18
"""2014-4""","""KH""","""Homo sapiens""",18
"""2014-4""","""PK""","""Homo sapiens""",14
"""2014-4""","""BD""","""Homo sapiens""",14
"""2014-4""","""MY""","""Homo sapiens""",12
"""2014-4""","""BH""","""Homo sapiens""",12
"""2014-4""","""BT""","""Homo sapiens""",12
"""2014-4""","""NG""","""Homo sapiens""",12
"""2014-4""","""AR""","""Homo sapiens""",12
"""2014-4""","""VE""","""Homo sapiens""",12
"""2014-4""","""TN""","""Homo sapiens""",12
"""2014-4""","""MT""","""Homo sapiens""",12
"""2014-4""","""BD""","""Homo sapiens""",10
"""2014-4""","""CL""","""Homo sapiens""",10
"""2014-4""","""FJ""","""Homo sapiens""",9
"""2014-4""","""PT""","""Homo sapiens""",9
"""2014-4""","""PE""","""Homo sapiens""",8
"""2014-4""","""PY""","""Homo sapiens""",8
"""2014-4""","""PA""","""Homo sapiens""",8
"""2014-4""","""NE""","""Homo sapiens""",8
"""2014-4""","""SN""","""Homo sapiens""",6
"""2014-4""","""PE""","""Homo sapiens""",6
"""2014-4""","""CU""","""Homo sapiens""",6
"""2014-4""","""GP""","""Homo sapiens""",6
"""2014-4""","""DO""","""Homo sapiens""",6
"""2014-4""","""LU""","""Homo sapiens""",6
"""2014-4""","""CN""","""Aves""",5
"""2014-4""","""PA""","""Homo sapiens""",4
"""2014-4""","""KZ""","""Homo sapiens""",4
"""2014-4""","""BH""","""Homo sapiens""",4
"""2014-4""","""GT""","""Homo sapiens""",4
"""2014-4""","""AR""","""Homo sapiens""",4
"""2014-4""","""GP""","""Homo sapiens""",4
"""2014-4""","""EC""","""Homo sapiens""",3
"""2014-4""","""GE""","""Homo sapiens""",3
"""2014-4""","""MG""","""Homo sapiens""",3
"""2014-4""","""JM""","""Homo sapiens""",2
"""2014-4""","""CR""","""Homo sapiens""",2
"""2014-4""","""BF""","""Homo sapiens""",2
"""2014-4""","""IS""","""Homo sapiens""",2
"""2014-5""","""CN""","""Homo sapiens""",9378
"""2014-5""","""CN""","""Homo sapiens""",4689
"""2014-5""","""CA""","""Homo sapiens""",4204
"""2014-5""","""CA""","""Homo sapiens""",2102
"""2014-5""","""US""","""Homo sapiens""",1155
"""2014-5""","""QA""","""Homo sapiens""",1044
"""2014-5""","""QA""","""Homo sapiens""",1044
"""2014-5""","""NO""","""Homo sapiens""",928
"""2014-5""","""BR""","""Homo sapiens""",927
"""2014-5""","""BR""","""Homo sapiens""",927
"""2014-5""","""CL""","""Homo sapiens""",752
"""2014-5""","""US""","""Homo sapiens""",671
"""2014-5""","""PH""","""Homo sapiens""",560
"""2014-5""","""NO""","""Homo sapiens""",464
"""2014-5""","""OM""","""Homo sapiens""",426
"""2014-5""","""EG""","""Homo sapiens""",406
"""2014-5""","""EG""","""Homo sapiens""",406
"""2014-5""","""FR""","""Homo sapiens""",390
"""2014-5""","""OM""","""Homo sapiens""",324
"""2014-5""","""NZ""","""Homo sapiens""",296
"""2014-5""","""SG""","""Homo sapiens""",249
"""2014-5""","""TH""","""Homo sapiens""",246
"""2014-5""","""SG""","""Homo sapiens""",231
"""2014-5""","""ZA""","""Homo sapiens""",228
"""2014-5""","""AU""","""Homo sapiens""",206
"""2014-5""","""JP""","""Homo sapiens""",200
"""2014-5""","""FR""","""Homo sapiens""",195
"""2014-5""","""MX""","""Homo sapiens""",184
"""2014-5""","""LK""","""Homo sapiens""",176
"""2014-5""","""TH""","""Homo sapiens""",171
"""2014-5""","""ZA""","""Homo sapiens""",167
"""2014-5""","""ID""","""Homo sapiens""",165
"""2014-5""","""NZ""","""Homo sapiens""",164
"""2014-5""","""JP""","""Homo sapiens""",160
"""2014-5""","""SE""","""Homo sapiens""",141
"""2014-5""","""AU""","""Homo sapiens""",136
"""2014-5""","""IN""","""Homo sapiens""",132
"""2014-5""","""ZW""","""Homo sapiens""",130
"""2014-5""","""KH""","""Homo sapiens""",114
"""2014-5""","""IN""","""Homo sapiens""",111
"""2014-5""","""AR""","""Homo sapiens""",104
"""2014-5""","""CO""","""Homo sapiens""",96
"""2014-5""","""KH""","""Homo sapiens""",87
"""2014-5""","""KE""","""Homo sapiens""",81
"""2014-5""","""SE""","""Homo sapiens""",81
"""2014-5""","""UG""","""Homo sapiens""",80
"""2014-5""","""UG""","""Homo sapiens""",80
"""2014-5""","""RW""","""Homo sapiens""",72
"""2014-5""","""GH""","""Homo sapiens""",72
"""2014-5""","""LK""","""Homo sapiens""",72
"""2014-5""","""NP""","""Homo sapiens""",70
"""2014-5""","""KE""","""Homo sapiens""",69
"""2014-5""","""JO""","""Homo sapiens""",69
"""2014-5""","""EC""","""Homo sapiens""",66
"""2014-5""","""BD""","""Homo sapiens""",66
"""2014-5""","""ZW""","""Homo sapiens""",65
"""2014-5""","""RW""","""Homo sapiens""",64
"""2014-5""","""TR""","""Homo sapiens""",64
"""2014-5""","""NG""","""Homo sapiens""",63
"""2014-5""","""BH""","""Homo sapiens""",60
"""2014-5""","""MX""","""Homo sapiens""",56
"""2014-5""","""CO""","""Homo sapiens""",56
"""2014-5""","""PE""","""Homo sapiens""",56
"""2014-5""","""MG""","""Homo sapiens""",54
"""2014-5""","""NP""","""Homo sapiens""",54
"""2014-5""","""CM""","""Homo sapiens""",52
"""2014-5""","""IT""","""Homo sapiens""",52
"""2014-5""","""BH""","""Homo sapiens""",50
"""2014-5""","""GH""","""Homo sapiens""",50
"""2014-5""","""PA""","""Homo sapiens""",48
"""2014-5""","""NL""","""Homo sapiens""",48
"""2014-5""","""ID""","""Homo sapiens""",45
"""2014-5""","""AR""","""Homo sapiens""",40
"""2014-5""","""PY""","""Homo sapiens""",40
"""2014-5""","""UA""","""Homo sapiens""",40
"""2014-5""","""LV""","""Homo sapiens""",36
"""2014-5""","""GF""","""Homo sapiens""",33
"""2014-5""","""EC""","""Homo sapiens""",33
"""2014-5""","""BT""","""Homo sapiens""",32
"""2014-5""","""DK""","""Homo sapiens""",30
"""2014-5""","""PH""","""Homo sapiens""",28
"""2014-5""","""DE""","""Homo sapiens""",26
"""2014-5""","""ES""","""Homo sapiens""",24
"""2014-5""","""BY""","""Homo sapiens""",24
"""2014-5""","""AT""","""Homo sapiens""",24
"""2014-5""","""IT""","""Homo sapiens""",20
"""2014-5""","""MY""","""Homo sapiens""",18
"""2014-5""","""GF""","""Homo sapiens""",18
"""2014-5""","""AT""","""Homo sapiens""",18
"""2014-5""","""HR""","""Homo sapiens""",18
"""2014-5""","""BT""","""Homo sapiens""",16
"""2014-5""","""DK""","""Homo sapiens""",16
"""2014-5""","""NE""","""Homo sapiens""",16
"""2014-5""","""GT""","""Homo sapiens""",16
"""2014-5""","""TN""","""Homo sapiens""",15
"""2014-5""","""MN""","""Homo sapiens""",15
"""2014-5""","""MY""","""Homo sapiens""",15
"""2014-5""","""JO""","""Homo sapiens""",15
"""2014-5""","""IE""","""Homo sapiens""",14
"""2014-5""","""DO""","""Homo sapiens""",14
"""2014-5""","""PE""","""Homo sapiens""",14
"""2014-5""","""DE""","""Homo sapiens""",14
"""2014-5""","""SK""","""Homo sapiens""",12
"""2014-5""","""MN""","""Homo sapiens""",12
"""2014-5""","""GT""","""Homo sapiens""",12
"""2014-5""","""LT""","""Homo sapiens""",10
"""2014-5""","""IS""","""Homo sapiens""",10
"""2014-5""","""PL""","""Homo sapiens""",9
"""2014-5""","""SK""","""Homo sapiens""",9
"""2014-5""","""NG""","""Homo sapiens""",9
"""2014-5""","""NL""","""Homo sapiens""",8
"""2014-5""","""DZ""","""Homo sapiens""",8
"""2014-5""","""FI""","""Homo sapiens""",8
"""2014-5""","""GR""","""Homo sapiens""",6
"""2014-5""","""EE""","""Homo sapiens""",6
"""2014-5""","""CR""","""Homo sapiens""",6
"""2014-5""","""SI""","""Homo sapiens""",6
"""2014-5""","""CZ""","""Homo sapiens""",6
"""2014-5""","""NI""","""Homo sapiens""",6
"""2014-5""","""NC""","""Homo sapiens""",4
"""2014-5""","""IS""","""Homo sapiens""",4
"""2014-5""","""MT""","""Homo sapiens""",4
"""2014-5""","""RS""","""Homo sapiens""",3
"""2014-5""","""RO""","""Homo sapiens""",3
"""2014-5""","""SN""","""Homo sapiens""",2
"""2014-6""","""CN""","""Homo sapiens""",21567
"""2014-6""","""CN""","""Homo sapiens""",11922
"""2014-6""","""CL""","""Homo sapiens""",2796
"""2014-6""","""AR""","""Homo sapiens""",1852
"""2014-6""","""NZ""","""Homo sapiens""",1544
"""2014-6""","""BR""","""Homo sapiens""",963
"""2014-6""","""BR""","""Homo sapiens""",963
"""2014-6""","""IT""","""Homo sapiens""",926
"""2014-6""","""ZA""","""Homo sapiens""",846
"""2014-6""","""QA""","""Homo sapiens""",808
"""2014-6""","""QA""","""Homo sapiens""",808
"""2014-6""","""NZ""","""Homo sapiens""",772
"""2014-6""","""AU""","""Homo sapiens""",764
"""2014-6""","""CA""","""Homo sapiens""",762
"""2014-6""","""SG""","""Homo sapiens""",762
"""2014-6""","""SG""","""Homo sapiens""",762
"""2014-6""","""ZA""","""Homo sapiens""",758
"""2014-6""","""PH""","""Homo sapiens""",647
"""2014-6""","""BD""","""Homo sapiens""",580
"""2014-6""","""AR""","""Homo sapiens""",546
"""2014-6""","""PY""","""Homo sapiens""",524
"""2014-6""","""PY""","""Homo sapiens""",424
"""2014-6""","""IN""","""Homo sapiens""",399
"""2014-6""","""AU""","""Homo sapiens""",396
"""2014-6""","""CA""","""Homo sapiens""",294
"""2014-6""","""IT""","""Homo sapiens""",273
"""2014-6""","""IN""","""Homo sapiens""",270
"""2014-6""","""EG""","""Homo sapiens""",256
"""2014-6""","""US""","""Homo sapiens""",255
"""2014-6""","""EG""","""Homo sapiens""",228
"""2014-6""","""TH""","""Homo sapiens""",222
"""2014-6""","""BD""","""Homo sapiens""",204
"""2014-6""","""FR""","""Homo sapiens""",189
"""2014-6""","""OM""","""Homo sapiens""",184
"""2014-6""","""OM""","""Homo sapiens""",184
"""2014-6""","""ID""","""Homo sapiens""",183
"""2014-6""","""MX""","""Homo sapiens""",174
"""2014-6""","""LK""","""Homo sapiens""",164
"""2014-6""","""CM""","""Homo sapiens""",164
"""2014-6""","""TH""","""Homo sapiens""",162
"""2014-6""","""US""","""Homo sapiens""",160
"""2014-6""","""KH""","""Homo sapiens""",153
"""2014-6""","""NO""","""Homo sapiens""",139
"""2014-6""","""UG""","""Homo sapiens""",138
"""2014-6""","""UG""","""Homo sapiens""",138
"""2014-6""","""KH""","""Homo sapiens""",138
"""2014-6""","""FR""","""Homo sapiens""",108
"""2014-6""","""ID""","""Homo sapiens""",99
"""2014-6""","""PA""","""Homo sapiens""",90
"""2014-6""","""KE""","""Homo sapiens""",87
"""2014-6""","""KE""","""Homo sapiens""",87
"""2014-6""","""PE""","""Homo sapiens""",86
"""2014-6""","""BT""","""Homo sapiens""",82
"""2014-6""","""PE""","""Homo sapiens""",80
"""2014-6""","""EC""","""Homo sapiens""",75
"""2014-6""","""ZW""","""Homo sapiens""",63
"""2014-6""","""CO""","""Homo sapiens""",62
"""2014-6""","""PH""","""Homo sapiens""",56
"""2014-6""","""BT""","""Homo sapiens""",52
"""2014-6""","""NP""","""Homo sapiens""",52
"""2014-6""","""MG""","""Homo sapiens""",51
"""2014-6""","""NG""","""Homo sapiens""",48
"""2014-6""","""EC""","""Homo sapiens""",48
"""2014-6""","""NI""","""Homo sapiens""",42
"""2014-6""","""NP""","""Homo sapiens""",40
"""2014-6""","""CM""","""Homo sapiens""",38
"""2014-6""","""ZW""","""Homo sapiens""",36
"""2014-6""","""CO""","""Homo sapiens""",36
"""2014-6""","""JP""","""Homo sapiens""",34
"""2014-6""","""GH""","""Homo sapiens""",32
"""2014-6""","""NO""","""Homo sapiens""",32
"""2014-6""","""ES""","""Homo sapiens""",26
"""2014-6""","""GF""","""Homo sapiens""",21
"""2014-6""","""RW""","""Homo sapiens""",20
"""2014-6""","""PA""","""Homo sapiens""",20
"""2014-6""","""BH""","""Homo sapiens""",20
"""2014-6""","""LK""","""Homo sapiens""",20
"""2014-6""","""BF""","""Homo sapiens""",20
"""2014-6""","""VE""","""Homo sapiens""",18
"""2014-6""","""MY""","""Homo sapiens""",18
"""2014-6""","""JP""","""Homo sapiens""",16
"""2014-6""","""GT""","""Homo sapiens""",16
"""2014-6""","""DO""","""Homo sapiens""",12
"""2014-6""","""RW""","""Homo sapiens""",12
"""2014-6""","""GH""","""Homo sapiens""",10
"""2014-6""","""UY""","""Homo sapiens""",10
"""2014-6""","""PL""","""Homo sapiens""",9
"""2014-6""","""TN""","""Homo sapiens""",9
"""2014-6""","""JO""","""Homo sapiens""",9
"""2014-6""","""CU""","""Homo sapiens""",9
"""2014-6""","""TN""","""Homo sapiens""",9
"""2014-6""","""NC""","""Homo sapiens""",8
"""2014-6""","""DZ""","""Homo sapiens""",6
"""2014-6""","""NG""","""Homo sapiens""",6
"""2014-6""","""IE""","""Homo sapiens""",6
"""2014-6""","""DK""","""Homo sapiens""",6
"""2014-6""","""SN""","""Homo sapiens""",4
"""2014-6""","""NL""","""Homo sapiens""",4
"""2014-6""","""ZM""","""Homo sapiens""",4
"""2014-6""","""DK""","""Homo sapiens""",4
"""2014-6""","""BF""","""Homo sapiens""",4
"""2014-6""","""PT""","""Homo sapiens""",3
"""2014-6""","""SK""","""Homo sapiens""",3
"""2014-6""","""LV""","""Homo sapiens""",3
"""2014-6""","""LT""","""Homo sapiens""",2
"""2014-6""","""CR""","""Homo sapiens""",2
"""2014-6""","""CN""","""Aves""",2
"""2014-6""","""SI""","""Homo sapiens""",2
"""2014-6""","""IS""","""Homo sapiens""",2
"""2014-7""","""CN""","""Homo sapiens""",31110
"""2014-7""","""CN""","""Homo sapiens""",15555
"""2014-7""","""AR""","""Homo sapiens""",3568
"""2014-7""","""NZ""","""Homo sapiens""",3432
"""2014-7""","""AU""","""Homo sapiens""",2606
"""2014-7""","""CL""","""Homo sapiens""",1990
"""2014-7""","""IT""","""Homo sapiens""",1784
"""2014-7""","""NZ""","""Homo sapiens""",1716
"""2014-7""","""AU""","""Homo sapiens""",1428
"""2014-7""","""AR""","""Homo sapiens""",1400
"""2014-7""","""PY""","""Homo sapiens""",1096
"""2014-7""","""SG""","""Homo sapiens""",837
"""2014-7""","""ZA""","""Homo sapiens""",762
"""2014-7""","""ZA""","""Homo sapiens""",757
"""2014-7""","""NP""","""Homo sapiens""",740
"""2014-7""","""IT""","""Homo sapiens""",700
"""2014-7""","""SG""","""Homo sapiens""",657
"""2014-7""","""IN""","""Homo sapiens""",549
"""2014-7""","""PY""","""Homo sapiens""",500
"""2014-7""","""BR""","""Homo sapiens""",444
"""2014-7""","""BR""","""Homo sapiens""",444
"""2014-7""","""IN""","""Homo sapiens""",381
"""2014-7""","""PH""","""Homo sapiens""",360
"""2014-7""","""QA""","""Homo sapiens""",340
"""2014-7""","""QA""","""Homo sapiens""",340
"""2014-7""","""TH""","""Homo sapiens""",273
"""2014-7""","""TH""","""Homo sapiens""",237
"""2014-7""","""NP""","""Homo sapiens""",228
"""2014-7""","""CL""","""Homo sapiens""",222
"""2014-7""","""PH""","""Homo sapiens""",215
"""2014-7""","""CA""","""Homo sapiens""",196
"""2014-7""","""BD""","""Homo sapiens""",190
"""2014-7""","""MX""","""Homo sapiens""",184
"""2014-7""","""PE""","""Homo sapiens""",172
"""2014-7""","""PE""","""Homo sapiens""",172
"""2014-7""","""UG""","""Homo sapiens""",160
"""2014-7""","""UG""","""Homo sapiens""",160
"""2014-7""","""OM""","""Homo sapiens""",144
"""2014-7""","""OM""","""Homo sapiens""",144
"""2014-7""","""MG""","""Homo sapiens""",129
"""2014-7""","""EG""","""Homo sapiens""",122
"""2014-7""","""KE""","""Homo sapiens""",114
"""2014-7""","""LK""","""Homo sapiens""",108
"""2014-7""","""KE""","""Homo sapiens""",105
"""2014-7""","""EC""","""Homo sapiens""",96
"""2014-7""","""BT""","""Homo sapiens""",96
"""2014-7""","""EC""","""Homo sapiens""",93
"""2014-7""","""CR""","""Homo sapiens""",92
"""2014-7""","""KH""","""Homo sapiens""",78
"""2014-7""","""CO""","""Homo sapiens""",70
"""2014-7""","""ID""","""Homo sapiens""",63
"""2014-7""","""US""","""Homo sapiens""",61
"""2014-7""","""CR""","""Homo sapiens""",60
"""2014-7""","""SN""","""Homo sapiens""",58
"""2014-7""","""CO""","""Homo sapiens""",52
"""2014-7""","""NI""","""Homo sapiens""",39
"""2014-7""","""BF""","""Homo sapiens""",38
"""2014-7""","""CA""","""Homo sapiens""",38
"""2014-7""","""KH""","""Homo sapiens""",36
"""2014-7""","""PA""","""Homo sapiens""",34
"""2014-7""","""US""","""Homo sapiens""",31
"""2014-7""","""UY""","""Homo sapiens""",30
"""2014-7""","""GT""","""Homo sapiens""",28
"""2014-7""","""LK""","""Homo sapiens""",28
"""2014-7""","""EG""","""Homo sapiens""",26
"""2014-7""","""GT""","""Homo sapiens""",24
"""2014-7""","""MX""","""Homo sapiens""",22
"""2014-7""","""CM""","""Homo sapiens""",22
"""2014-7""","""DK""","""Homo sapiens""",20
"""2014-7""","""PA""","""Homo sapiens""",18
"""2014-7""","""GH""","""Homo sapiens""",16
"""2014-7""","""FR""","""Homo sapiens""",15
"""2014-7""","""NL""","""Homo sapiens""",14
"""2014-7""","""JP""","""Homo sapiens""",14
"""2014-7""","""ZM""","""Homo sapiens""",12
"""2014-7""","""VE""","""Homo sapiens""",12
"""2014-7""","""HN""","""Homo sapiens""",12
"""2014-7""","""GF""","""Homo sapiens""",12
"""2014-7""","""ID""","""Homo sapiens""",12
"""2014-7""","""CU""","""Homo sapiens""",12
"""2014-7""","""NO""","""Homo sapiens""",11
"""2014-7""","""JP""","""Homo sapiens""",10
"""2014-7""","""GH""","""Homo sapiens""",10
"""2014-7""","""MY""","""Homo sapiens""",9
"""2014-7""","""BH""","""Homo sapiens""",6
"""2014-7""","""JO""","""Homo sapiens""",6
"""2014-7""","""ES""","""Homo sapiens""",6
"""2014-7""","""IE""","""Homo sapiens""",6
"""2014-7""","""FR""","""Homo sapiens""",6
"""2014-7""","""ZW""","""Homo sapiens""",5
