uq
"""CA-Rangifer tarandus-Taenia hydatigena"""
"""CA-Rangifer tarandus groenlandicus-Taenia hydatigena"""
"""CA-Rangifer tarandus-Taenia solium"""
"""NO-Rangifer tarandus tarandus-Teladorsagia circumcincta"""
"""CA-Rangifer tarandus groenlandicus-Teladorsagia circumcincta"""
"""CA-Rangifer tarandus-Teladorsagia circumcincta"""
"""GL-Rangifer tarandus groenlandicus-Teladorsagia circumcincta"""
"""NO-Rangifer tarandus tarandus-Teladorsagia davtiani"""
"""NO-Rangifer tarandus-Toxoplasma gondii"""
"""NO-Rangifer tarandus tarandus-Trichostrongylus axei"""
"""CA-Rangifer tarandus caribou-Bovine alphaherpesvirus 1"""
"""NO-Rangifer tarandus tarandus-Cervid alphaherpesvirus 2"""
"""ZA-Raphicerus campestris-Amblyomma hebraeum"""
"""ZA-Raphicerus campestris-Moniezia expansa"""
"""BW-Raphicerus campestris-Serrata"""
"""ZA-Raphicerus campestris-Rhipicephalus decoloratus"""
"""ZA-Raphicerus campestris-Rhipicephalus evertsi evertsi"""
"""ZA-Raphicerus campestris-Rhipicephalus exophthalmos"""
"""ZA-Raphicerus campestris-Rhipicephalus glabroscutatus"""
"""ZA-Raphicerus campestris-Rhipicephalus zambeziensis"""
"""ZA-Raphicerus campestris-Hepatica"""
"""ZA-Raphicerus campestris-Trichostrongylus axei"""
"""ZA-Raphicerus melanotis-Nematodirus spathiger"""
"""ZA-Raphicerus melanotis-Taenia hydatigena"""
"""ZA-Raphicerus melanotis-Teladorsagia circumcincta"""
"""ZA-Raphicerus melanotis-Trichostrongylus rugatus"""
"""ZA-Redunca arundinum-Amblyomma hebraeum"""
"""ZA-Redunca arundinum-Amblyomma marmoreum"""
"""ZW-Redunca arundinum-Bacillus anthracis"""
"""ZA-Redunca arundinum-Marchantiophyta"""
"""ZA-Redunca arundinum-Dictyocaulus viviparus"""
"""ZA-Redunca arundinum-Haemonchus contortus"""
"""ZA-Redunca arundinum-Moniezia benedeni"""
"""ZW-Redunca arundinum-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZA-Redunca arundinum-Oesophagostomum columbianum"""
"""ZW-Redunca arundinum-Bluetongue virus"""
"""ZA-Redunca arundinum-Ostertagia ostertagi"""
"""ZW-Redunca arundinum-Bovine viral diarrhea virus 1"""
"""ZA-Redunca arundinum-Rhipicephalus appendiculatus"""
"""ZA-Redunca arundinum-Rhipicephalus decoloratus"""
"""ZA-Redunca arundinum-Rhipicephalus evertsi evertsi"""
"""ZA-Redunca arundinum-Rhipicephalus maculatus"""
"""ZA-Redunca arundinum-Rhipicephalus muehlensi"""
"""ZA-Redunca arundinum-Setaria labiatopapillosa"""
"""ZA-Redunca arundinum-Taenia hydatigena"""
"""ZA-Redunca arundinum-Trichostrongylus colubriformis"""
"""ZA-Redunca fulvorufula-Amblyomma marmoreum"""
"""ZA-Redunca fulvorufula-Hyalomma truncatum"""
"""ZA-Redunca fulvorufula-Ixodes rubicundus"""
"""ZA-Redunca fulvorufula-Moniezia benedeni"""
"""ZW-Redunca fulvorufula-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZA-Redunca fulvorufula-Nematodirus spathiger"""
"""ZA-Redunca fulvorufula-Rhipicephalus exophthalmos"""
"""ZA-Redunca fulvorufula-Rhipicephalus glabroscutatus"""
"""SD-Redunca redunca-Taenia regis"""
"""TZ-Redunca redunca-Trypanosoma congolense"""
"""NP-Rhinoceros unicornis-Dermacentor auratus"""
"""CN-Rhinopithecus bieti-Capillaria hepatica"""
"""IN-Rucervus duvaucelii branderi-Gastrothylax crumenifer"""
"""ES-Rupicapra pyrenaica-Border disease virus"""
"""ES-Rupicapra pyrenaica-Sarcoptes scabiei"""
"""ES-Rupicapra pyrenaica parva-Sarcoptes scabiei"""
"""ES-Rupicapra pyrenaica-Staphylococcus aureus"""
"""ES-Rupicapra pyrenaica-Staphylococcus hyicus"""
"""ES-Rupicapra pyrenaica-Toxoplasma gondii"""
"""ES-Rupicapra rupicapra-Trueperella pyogenes"""
"""FR-Rupicapra rupicapra-Brucella melitensis bv. 3"""
"""IT-Rupicapra rupicapra-Chabertia ovina"""
"""FR-Rupicapra rupicapra-Chabertia ovina"""
"""FR-Rupicapra rupicapra-Chlamydia abortus"""
"""ES-Rupicapra rupicapra-Dermacentor marginatus"""
"""SK-Rupicapra rupicapra tatrica-Dictyocaulus viviparus"""
"""SK-Rupicapra rupicapra rupicapra-Dictyocaulus viviparus"""
"""ES-Rupicapra rupicapra-Escherichia coli"""
"""ES-Rupicapra rupicapra-Haemaphysalis punctata"""
"""ES-Rupicapra rupicapra-Haemaphysalis sulcata"""
"""IT-Rupicapra rupicapra-Haemonchus contortus"""
"""FR-Rupicapra rupicapra-Haemonchus contortus"""
"""ES-Rupicapra rupicapra-Klebsiella pneumoniae"""
"""IT-Rupicapra rupicapra-Marshallagia marshalli"""
"""FR-Rupicapra rupicapra-Marshallagia marshalli"""
"""IT-Rupicapra rupicapra-Marshallagia occidentalis"""
"""FR-Rupicapra rupicapra-Marshallagia occidentalis"""
"""FR-Rupicapra rupicapra-Moniezia expansa"""
"""FR-Rupicapra rupicapra-Muellerius capillaris"""
"""SK-Rupicapra rupicapra tatrica-Muellerius capillaris"""
"""IT-Rupicapra rupicapra-Nematodirus battus"""
"""IT-Rupicapra rupicapra-Nematodirus davtiani alpinus"""
"""IT-Rupicapra rupicapra-Nematodirus filicollis"""
"""FR-Rupicapra rupicapra-Nematodirus filicollis"""
"""IT-Rupicapra rupicapra-Nematodirus helvetianus"""
"""FR-Rupicapra rupicapra-Nematodirus helvetianus"""
"""IT-Rupicapra rupicapra-Nematodirus oiratianus"""
"""IT-Rupicapra rupicapra-Nematodirus rupicaprae"""
"""IT-Rupicapra rupicapra-Nematodirus spathiger"""
"""FR-Rupicapra rupicapra-Neostrongylus linearis"""
"""SK-Rupicapra rupicapra rupicapra-Neostrongylus linearis"""
"""IT-Rupicapra rupicapra-Oesophagostomum radiatum"""
"""IT-Rupicapra rupicapra-Oesophagostomum venulosum"""
"""FR-Rupicapra rupicapra-Oesophagostomum venulosum"""
"""IT-Rupicapra rupicapra-Ostertagia lyrata"""
"""IT-Rupicapra rupicapra-Ostertagia ostertagi"""
"""IT-Rupicapra rupicapra-Ostertagia trifurcata"""
"""IT-Rupicapra rupicapra-Teladorsagia trifurcata"""
"""FR-Rupicapra rupicapra-Ostertagia trifurcata"""
"""FR-Rupicapra rupicapra-Protostrongylus rupicaprae"""
"""ES-Rupicapra rupicapra-Rhipicephalus bursa"""
"""FR-Rupicapra rupicapra-Salmonella enterica"""
"""SI-Rupicapra rupicapra-Sarcoptes scabiei"""
"""IT-Rupicapra rupicapra-Sarcoptes scabiei"""
"""FR-Rupicapra rupicapra-Skrjabinema ovis"""
"""IT-Rupicapra rupicapra-Teladorsagia circumcincta"""
"""FR-Rupicapra rupicapra-Teladorsagia circumcincta"""
"""FR-Rupicapra rupicapra-Teladorsagia davtiani"""
"""IT-Rupicapra rupicapra-Trichostrongylus axei"""
"""FR-Rupicapra rupicapra-Trichostrongylus capricola"""
"""IT-Rupicapra rupicapra-Trichostrongylus colubriformis"""
"""IT-Rupicapra rupicapra-Trichostrongylus vitrinus"""
"""IT-Rupicapra rupicapra-Trichuris globulosa"""
"""FR-Rupicapra rupicapra-Trichuris globulosa"""
"""IT-Rupicapra rupicapra-Trichuris ovis"""
"""FR-Rupicapra rupicapra-Trichuris ovis"""
"""FR-Rupicapra rupicapra-Trichuris skrjabini"""
"""NP-Guizotia abyssinica-Dermacentor auratus"""
"""IN-Rusa unicolor-Linguatula serrata"""
"""IN-Rusa unicolor-Trypanosoma evansi"""
"""PE-Leontocebus fuscicollis-Trichuris trichiura"""
"""VE-Leontocebus fuscicollis-Trypanosoma cruzi"""
"""PA-Saguinus geoffroyi-Borrelia recurrentis"""
"""PA-Saguinus geoffroyi-Yellow fever virus"""
"""PA-Saguinus geoffroyi-Leishmania braziliensis"""
"""PA-Saguinus geoffroyi-Salmonella enterica subsp. enterica serovar Bredeney"""
"""PA-Saguinus geoffroyi-Salmonella enterica subsp. enterica serovar Muenster"""
"""PA-Saguinus geoffroyi-Salmonella enterica subsp. enterica serovar Poona"""
"""PA-Saguinus geoffroyi-Salmonella enterica subsp. enterica serovar Panama"""
"""PA-Saguinus geoffroyi-Trypanosoma cruzi"""
"""PA-Saguinus geoffroyi-Trypanosoma minasense"""
"""PA-Saguinus geoffroyi-Trypanosoma rangeli"""
"""PA-Saguinus geoffroyi-Vesicular stomatitis virus"""
"""PE-Saguinus labiatus-Dipetalonema gracile"""
"""PE-Saguinus labiatus-Prosthenorchis elegans"""
"""VE-Saguinus labiatus-Trypanosoma cruzi"""
"""GF-Saguinus midas-Mayaro virus"""
"""GF-Saguinus midas-Dipetalonema gracile"""
"""GF-Saguinus midas-Dipetalonema graciliformis"""
"""GF-Saguinus midas-Plasmodium brasilianum"""
"""BR-Saguinus midas midas-Trypanosoma cruzi"""
"""GF-Saguinus midas-Trypanosoma minasense"""
"""GF-Saguinus midas-Trypanosoma rangeli"""
"""CO-Saguinus mystax-Dipetalonema gracile"""
"""PE-Saguinus mystax-Hymenolepis diminuta"""
"""PE-Saguinus mystax-Prosthenorchis elegans"""
"""CO-Saguinus oedipus-Dipetalonema gracile"""
"""KZ-Saiga tatarica-Avitellina centripunctata"""
"""KZ-Saiga tatarica-Marshallagia marshalli"""
"""KZ-Saiga tatarica-Marshallagia mongolica"""
"""KZ-Saiga tatarica-Moniezia expansa"""
"""KZ-Saiga tatarica-Nematodirella longissimespiculata"""
"""KZ-Saiga tatarica-Nematodirus oiratianus"""
"""KZ-Saiga tatarica-Nematodirus spathiger"""
"""KZ-Saiga tatarica-Parabronema skrjabini"""
"""KZ-Saiga tatarica-Skrjabinema ovis"""
"""KZ-Saiga tatarica-Taenia hydatigena"""
"""KZ-Saiga tatarica-Teladorsagia circumcincta"""
"""KZ-Saiga tatarica-Trichostrongylus colubriformis"""
"""PE-Saimiri boliviensis-Plasmodium brasilianum"""
"""PE-Saimiri boliviensis peruviensis-Prosthenorchis elegans"""
"""PE-Saimiri boliviensis-Trypanosoma cruzi"""
"""PE-Saimiri boliviensis-Trypanosoma minasense"""
"""PE-Saimiri boliviensis-Trypanosoma rangeli"""
"""PA-Saimiri oerstedii oerstedii-Dipetalonema gracile"""
"""PA-Saimiri oerstedii-Trypanosoma minasense"""
"""PE-Saimiri sciureus-Blastocystis hominis"""
"""PE-Saimiri sciureus-Chilomastix mesnili"""
"""GY-Saimiri sciureus-Dipetalonema gracile"""
"""BR-Saimiri sciureus-Gordius"""
"""CO-Saimiri sciureus-Yellow fever virus"""
"""BR-Saimiri sciureus-Plasmodium brasilianum"""
"""BR-Saimiri sciureus sciureus-Plasmodium brasilianum"""
"""PE-Saimiri sciureus macrodon-Plasmodium falciparum"""
"""PE-Saimiri sciureus macrodon-Prosthenorchis elegans"""
"""PE-Saimiri sciureus-Prosthenorchis elegans"""
"""BR-Saimiri sciureus-Trypanosoma cruzi"""
"""CO-Saimiri sciureus-Trypanosoma cruzi"""
"""PA-Saimiri sciureus-Trypanosoma cruzi"""
"""PE-Saimiri sciureus-Trypanosoma cruzi"""
"""BR-Saimiri sciureus-Trypanosoma minasense"""
"""CO-Saimiri sciureus-Trypanosoma minasense"""
"""PE-Saimiri sciureus-Trypanosoma minasense"""
"""BR-Saimiri sciureus-Trypanosoma rangeli"""
"""BR-Saimiri ustus-Plasmodium brasilianum"""
"""BR-Saimiri ustus-Trypanosoma cruzi"""
"""BR-Saimiri ustus-Trypanosoma minasense"""
"""BR-Saimiri ustus-Trypanosoma rangeli"""
"""LK-Thersites-Plasmodium cynomolgi"""
"""IN-Semnopithecus entellus-Mammalian orthorubulavirus 5"""
"""BR-Speothos venaticus-Amblyomma cajennense"""
"""BR-Speothos venaticus-Amblyomma ovale"""
"""US-Spilogale gracilis-Macracanthorhynchus ingens"""
"""US-Spilogale gracilis-Mephitis"""
"""US-Spilogale gracilis-Pachysentis canicola"""
"""MX-Spilogale gracilis-Canine parvovirus"""
"""MX-Spilogale gracilis-Toxoplasma gondii"""
"""US-Spilogale putorius-Baylisascaris columnaris"""
"""US-Spilogale putorius-Capillaria aerophila"""
"""US-Spilogale putorius-Capillaria putorii"""
"""US-Spilogale putorius-Eimeria mephitidis"""
"""ZA-Suricata suricatta-Lyssavirus rabies"""
"""BW-Suricata suricatta-Mycobacterium tuberculosis"""
"""ID-Sus barbatus barbatus-Dermacentor atrosignatus"""
"""ID-Sus barbatus barbatus-Dermacentor steini"""
"""ID-Sus celebensis-Dermacentor steini"""
"""ID-Sus celebensis-Porcine lymphotropic herpesvirus 1"""
"""CZ-Sus scrofa-Sindbis virus"""
"""US-Sus scrofa-Amblyomma americanum"""
"""US-Sus scrofa-Amblyomma cajennense"""
"""TH-Sus scrofa-Amblyomma javanense"""
"""US-Sus scrofa-Amblyomma maculatum"""
"""AU-Sus scrofa-Amblyomma triguttatum triguttatum"""
"""ES-Sus scrofa-Anaplasma marginale"""
"""ES-Sus scrofa-Anaplasma phagocytophilum"""
"""US-Sus scrofa-Porcine reproductive and respiratory syndrome virus"""
"""IN-Sus scrofa-Ascaris suum"""
"""ES-Sus scrofa-Ascaris suum"""
"""IR-Sus scrofa-Ascaris suum"""
"""US-Sus scrofa-Ascaris suum"""
"""ES-Sus scrofa-Ascarops strongylina"""
"""IR-Sus scrofa-Ascarops strongylina"""
"""FR-Sus scrofa-Ascarops strongylina"""
"""US-Sus scrofa-Ascarops strongylina"""
"""CZ-Sus scrofa-Halorubrum cibi"""
"""IT-Sus scrofa-Brucella abortus"""
"""US-Sus scrofa-Brucella suis"""
"""AU-Sus scrofa-Brucella suis"""
"""ES-Sus scrofa-Chlamydia abortus"""
"""IT-Sus scrofa-Chrysosporium keratinophilum"""
"""IT-Sus scrofa-Aphanoascus verrucosus"""
"""CZ-Sus scrofa-Coxiella burnetii"""
"""US-Sus scrofa-Cryptosporidium parvum"""
"""ID-Sus scrofa vittatus-Dermacentor atrosignatus"""
"""IN-Sus scrofa cristatus-Dermacentor auratus"""
"""NP-Sus scrofa cristatus-Dermacentor auratus"""
"""LK-Sus scrofa affinis-Dermacentor auratus"""
"""MM-Sus scrofa cristatus-Dermacentor auratus"""
"""IN-Sus scrofa affinis-Dermacentor auratus"""
"""TH-Sus scrofa-Dermacentor auratus"""
"""ES-Sus scrofa-Dermacentor marginatus"""
"""ES-Sus scrofa-Dermacentor reticulatus"""
"""ID-Sus scrofa vittatus-Dermacentor steini"""
"""TW-Sus scrofa taivanus-Dermacentor taiwanensis"""
"""JP-Sus scrofa riukiuanus-Dermacentor taiwanensis"""
"""US-Sus scrofa-Dermacentor variabilis"""
"""IR-Sus scrofa-Dicrocoelium dendriticum"""
"""IR-Sus scrofa-Echinococcus granulosus"""
"""ES-Sus scrofa-Erysipelothrix rhusiopathiae"""
"""IR-Sus scrofa-Fasciola gigantica"""
"""BY-Sus scrofa-Fasciola hepatica"""
"""US-Sus scrofa-Fascioloides magna"""
"""CZ-Sus scrofa-Tick-borne encephalitis virus"""
"""CZ-Sus scrofa-West Nile virus"""
"""CZ-Sus scrofa-Francisella tularensis"""
"""IR-Sus scrofa-Globocephalus urosubulatus"""
"""US-Sus scrofa-Globocephalus urosubulatus"""
"""JP-Sus scrofa leucomystax-Gnathostoma doloresi"""
"""IR-Sus scrofa-Gongylonema pulchrum"""
"""US-Sus scrofa-Gongylonema pulchrum"""
"""JP-Sus scrofa-Haemaphysalis flava"""
"""JP-Sus scrofa-Haemaphysalis longicornis"""
"""ES-Sus scrofa-Hyalomma excavatum"""
"""ES-Sus scrofa-Hyalomma lusitanicum"""
"""ES-Sus scrofa-Hyalomma marginatum marginatum"""
"""ES-Sus scrofa-Hyalomma rufipes"""
"""US-Sus scrofa-H1N1 subtype"""
"""ES-Sus scrofa-H1N1 subtype"""
"""PL-Sus scrofa-Ixodes ricinus"""
"""ES-Sus scrofa-Ixodes ricinus"""
"""DE-Sus scrofa-Leptospira interrogans serovar Grippotyphosa"""
"""DE-Sus scrofa-Leptospira interrogans serovar Icterohaemorrhagiae"""
"""ES-Sus scrofa-Leptospira interrogans serovar Pomona"""
"""JP-Sus scrofa leucomystax-Listeria monocytogenes serotype 4b"""
"""ES-Sus scrofa-Macracanthorhynchus hirudinaceus"""
"""IR-Sus scrofa-Macracanthorhynchus hirudinaceus"""
"""IR-Sus scrofa-Metastrongylus apri"""
"""US-Sus scrofa-Metastrongylus apri"""
"""FR-Sus scrofa-Metastrongylus asymmetricus"""
"""FR-Sus scrofa-Metastrongylus confusus"""
"""FR-Sus scrofa-Metastrongylus apri"""
"""IR-Sus scrofa-Metastrongylus salmi"""
"""FR-Sus scrofa-Metastrongylus salmi"""
"""US-Sus scrofa-Metastrongylus salmi"""
"""FR-Sus scrofa-Mycobacterium avium subsp. paratuberculosis"""
"""CZ-Sus scrofa-Mycobacterium avium"""
"""ES-Sus scrofa-Mycobacterium avium subsp. avium"""
"""ES-Sus scrofa-Mycobacterium tuberculosis variant bovis"""
"""AU-Sus scrofa-Mycobacterium tuberculosis variant bovis"""
"""HR-Sus scrofa scrofa-Mycobacterium tuberculosis variant bovis"""
"""HU-Sus scrofa scrofa-Mycobacterium tuberculosis variant bovis"""
"""SK-Sus scrofa scrofa-Mycobacterium tuberculosis variant bovis"""
"""FR-Sus scrofa-Mycobacterium tuberculosis variant bovis"""
"""ES-Sus scrofa-Mycolicibacterium flavescens"""
"""ES-Sus scrofa-Mycolicibacterium fortuitum"""
"""ES-Sus scrofa-Mycolicibacter terrae"""
"""IT-Sus scrofa-Mycobacterium tuberculosis"""
"""ES-Sus scrofa-Mycobacterium tuberculosis"""
"""IR-Sus scrofa-Oesophagostomum dentatum"""
"""US-Sus scrofa-Oesophagostomum dentatum"""
"""US-Sus scrofa-Oesophagostomum quadrispinulatum"""
"""JP-Sus scrofa leucomystax-Japonica"""
"""CZ-Sus scrofa-Batai virus"""
"""CZ-Sus scrofa-Tahyna virus"""
"""DE-Sus scrofa-Pasteurella multocida subsp. multocida"""
"""DE-Sus scrofa-Classical swine fever virus"""
"""HR-Sus scrofa-Bhanja virus"""
"""DE-Sus scrofa-Porcine parvovirus"""
"""US-Sus scrofa-Porcine parvovirus"""
"""ES-Sus scrofa-Porcine parvovirus"""
"""ES-Sus scrofa-Rhipicephalus bursa"""
"""ES-Sus scrofa-Rhipicephalus sanguineus"""
"""ES-Sus scrofa-Rickettsia slovaca"""
"""US-Sus scrofa-Spirometra mansonoides"""
"""US-Sus scrofa-Stephanurus dentatus"""
"""ES-Sus scrofa-Taenia hydatigena"""
"""IR-Sus scrofa-Taenia hydatigena"""
"""IR-Sus scrofa-Taenia solium"""
"""US-Sus scrofa-Toxoplasma gondii"""
"""CZ-Sus scrofa-Toxoplasma gondii"""
"""JP-Sus scrofa riukiuanus-Toxoplasma gondii"""
"""EE-Sus scrofa-Trichinella nativa"""
"""PG-Sus scrofa-Trichinella papuae"""
"""AU-Sus scrofa-Trichinella pseudospiralis"""
"""US-Sus scrofa-Trichinella spiralis"""
"""PL-Sus scrofa-Trichinella spiralis"""
"""NL-Sus scrofa-Trichinella spiralis"""
"""IT-Sus scrofa-Arthroderma terrestre"""
"""IR-Sus scrofa-Trichuris suis"""
"""US-Sus scrofa-Trichuris suis"""
"""ES-Sus scrofa scrofa-Trichuris suis"""
"""BR-Sus scrofa-Trypanosoma cruzi"""
"""BR-Sus scrofa-Trypanosoma evansi"""
"""IT-Sus scrofa-Suid alphaherpesvirus 1"""
"""US-Sus scrofa-Suid alphaherpesvirus 1"""
"""DE-Sus scrofa-Suid alphaherpesvirus 1"""
"""PL-Sus scrofa-Suid alphaherpesvirus 1"""
"""ES-Sus scrofa-Suid alphaherpesvirus 1"""
"""US-Sus scrofa-Vesicular stomatitis virus"""
"""US-Sus scrofa-Vesicular stomatitis New Jersey virus"""
"""IT-Sus scrofa-Yersinia enterocolitica"""
"""JP-Sus scrofa leucomystax-Yersinia enterocolitica"""
"""JP-Sus scrofa leucomystax-Yersinia frederiksenii"""
"""ZA-Sylvicapra grimmia-Amblyomma hebraeum"""
"""SZ-Sylvicapra grimmia-Amblyomma hebraeum"""
"""ZA-Sylvicapra grimmia-Cooperia pectinata"""
"""SZ-Sylvicapra grimmia-Ctenocephalides felis"""
"""ZA-Sylvicapra grimmia-Haemaphysalis aciculifer"""
"""ZA-Sylvicapra grimmia-Haemonchus contortus"""
"""ZA-Sylvicapra grimmia-Hyalomma truncatum"""
"""ZA-Sylvicapra grimmia-Ixodes pilosus"""
"""ZA-Sylvicapra grimmia-Breviceps"""
"""ZA-Sylvicapra grimmia-Moniezia expansa"""
"""ZW-Sylvicapra grimmia-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZA-Sylvicapra grimmia-Nematodirus spathiger"""
"""ZA-Sylvicapra grimmia-Rhipicephalus appendiculatus"""
"""SZ-Sylvicapra grimmia-Rhipicephalus appendiculatus"""
"""ZA-Sylvicapra grimmia-Rhipicephalus decoloratus"""
"""ZA-Sylvicapra grimmia-Rhipicephalus evertsi evertsi"""
"""SZ-Sylvicapra grimmia-Rhipicephalus evertsi evertsi"""
"""ZA-Sylvicapra grimmia-Rhipicephalus glabroscutatus"""
"""ZA-Sylvicapra grimmia-Rhipicephalus lunulatus"""
"""ZA-Sylvicapra grimmia-Rhipicephalus microplus"""
"""SZ-Sylvicapra grimmia-Rhipicephalus muehlensi"""
"""ZA-Sylvicapra grimmia-Hepatica"""
"""ZA-Sylvicapra grimmia-Taenia hydatigena"""
"""ZA-Sylvicapra grimmia-Teladorsagia circumcincta"""
"""ZA-Sylvicapra grimmia-Trichostrongylus axei"""
"""ZA-Sylvicapra grimmia-Trichostrongylus colubriformis"""
"""ZW-Syncerus caffer-Bovine ephemeral fever virus"""
"""KE-Syncerus caffer-Haemonchus contortus"""
"""ZW-Syncerus caffer-Leptospira interrogans serovar Mini"""
"""ZW-Syncerus caffer-Leptospira interrogans serovar Hardjo"""
"""ZW-Syncerus caffer-Leptospira interrogans serovar Hebdomadis"""
"""ZW-Syncerus caffer-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZW-Syncerus caffer-Bluetongue virus"""
"""ZW-Syncerus caffer-Bovine viral diarrhea virus 1"""
"""ZW-Syncerus caffer-Rift Valley fever virus"""
"""ZA-Syncerus caffer-Rhipicephalus glabroscutatus"""
"""ZW-Syncerus caffer-Toxoplasma gondii"""
"""ZW-Syncerus caffer-Bovine alphaherpesvirus 1"""
"""ZW-Tragelaphus oryx-Bovine ephemeral fever virus"""
"""ZW-Tragelaphus oryx-Leptospira interrogans serovar Autumnalis"""
"""ZW-Tragelaphus oryx-Leptospira interrogans serovar Hebdomadis"""
"""ZW-Tragelaphus oryx-Leptospira interrogans serovar Hardjo"""
"""ZW-Tragelaphus oryx-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZW-Tragelaphus oryx-Bluetongue virus"""
"""ZW-Tragelaphus oryx-Bovine viral diarrhea virus 1"""
"""ZA-Tragelaphus oryx-Rhipicephalus glabroscutatus"""
"""ZW-Tragelaphus oryx-Rhipicephalus lunulatus"""
"""ZW-Tragelaphus oryx-Toxoplasma gondii"""
"""ZW-Tragelaphus oryx-Bovine alphaherpesvirus 1"""
"""US-Taxidea taxus-Coxiella burnetii"""
"""US-Taxidea taxus-Filaria taxideae"""
"""US-Taxidea taxus-Ixodes cookei"""
"""US-Taxidea taxus-Ixodes kingi"""
"""US-Taxidea taxus-Ixodes texanus"""
"""CA-Taxidea taxus-Canine morbillivirus"""
"""US-Taxidea taxus-Mycobacterium tuberculosis variant bovis"""
"""US-Taxidea taxus-Mycobacterium tuberculosis"""
"""US-Taxidea taxus-Toxoplasma gondii"""
"""US-Taxidea taxus-Yersinia pestis"""
"""BO-Tayassu pecari-Amblyomma cajennense"""
"""BO-Tayassu pecari-Amblyomma naponense"""
"""BO-Tayassu pecari-Amblyomma oblongoguttatum"""
"""BO-Tayassu pecari-Amblyomma pecarium"""
"""BR-Tayassu pecari-Trypanosoma cruzi"""
"""BR-Tayassu pecari-Trypanosoma evansi"""
"""ET-Theropithecus gelada-Taenia serialis"""
"""MY-Trachypithecus cristatus-Brugia malayi"""
"""LK-Trachypithecus vetulus-Dispar"""
"""LK-Trachypithecus vetulus-Escherichia coli"""
"""ZA-Tragelaphus angasii-Amblyomma hebraeum"""
"""ZA-Tragelaphus angasii-Dictyocaulus viviparus"""
"""ZA-Tragelaphus angasii-Pachyscelis"""
"""ZA-Tragelaphus angasii-Moniezia benedeni"""
"""ZW-Tragelaphus angasii-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZW-Tragelaphus angasii-Bovine viral diarrhea virus 1"""
"""ZA-Tragelaphus angasii-Rhipicephalus appendiculatus"""
"""ZA-Tragelaphus angasii-Rhipicephalus decoloratus"""
"""ZA-Tragelaphus angasii-Rhipicephalus evertsi evertsi"""
"""ZA-Tragelaphus angasii-Rhipicephalus maculatus"""
"""ZA-Tragelaphus angasii-Rhipicephalus muehlensi"""
"""ZA-Tragelaphus angasii-Strongyloides papillosus"""
"""ZW-Tragelaphus angasii-Toxoplasma gondii"""
"""ZW-Tragelaphus angasii-Bovine alphaherpesvirus 1"""
"""ZA-Tragelaphus scriptus-Amblyomma hebraeum"""
"""ZA-Tragelaphus scriptus-Dictyocaulus viviparus"""
"""ZA-Tragelaphus scriptus-Haemaphysalis aciculifer"""
"""ZA-Tragelaphus scriptus-Ixodes pilosus"""
"""ZA-Tragelaphus scriptus-Oesophagostomum radiatum"""
"""ZW-Tragelaphus scriptus-Bovine viral diarrhea virus 1"""
"""ZA-Tragelaphus scriptus-Rhipicephalus appendiculatus"""
"""ZA-Tragelaphus scriptus-Rhipicephalus decoloratus"""
"""ZA-Tragelaphus scriptus-Rhipicephalus evertsi evertsi"""
"""ZA-Tragelaphus scriptus-Rhipicephalus follis"""
"""ZA-Tragelaphus scriptus-Rhipicephalus lunulatus"""
"""ZA-Tragelaphus scriptus-Rhipicephalus muehlensi"""
"""ZW-Tragelaphus scriptus-Toxoplasma gondii"""
"""ZW-Tragelaphus scriptus-Bovine alphaherpesvirus 1"""
"""SZ-Tragelaphus strepsiceros-Amblyomma hebraeum"""
"""ZA-Tragelaphus strepsiceros-Amblyomma hebraeum"""
"""ZA-Tragelaphus strepsiceros-Amblyomma marmoreum"""
"""ZA-Tragelaphus strepsiceros-Cooperia pectinata"""
"""ZA-Tragelaphus strepsiceros-Cooperia punctata"""
"""ZW-Tragelaphus strepsiceros-Bovine ephemeral fever virus"""
"""ZA-Tragelaphus strepsiceros-Hyalomma rufipes"""
"""ZW-Tragelaphus strepsiceros-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZA-Tragelaphus strepsiceros-Nematodirus helvetianus"""
"""ZW-Tragelaphus strepsiceros-Bluetongue virus"""
"""ZW-Tragelaphus strepsiceros-Bovine viral diarrhea virus 1"""
"""SZ-Tragelaphus strepsiceros-Rhipicephalus appendiculatus"""
"""ZA-Tragelaphus strepsiceros-Rhipicephalus appendiculatus"""
"""SZ-Tragelaphus strepsiceros-Rhipicephalus decoloratus"""
"""ZA-Tragelaphus strepsiceros-Rhipicephalus decoloratus"""
"""SZ-Tragelaphus strepsiceros-Rhipicephalus evertsi evertsi"""
"""ZA-Tragelaphus strepsiceros-Rhipicephalus evertsi evertsi"""
"""ZA-Tragelaphus strepsiceros-Rhipicephalus glabroscutatus"""
"""ZW-Tragelaphus strepsiceros-Rhipicephalus lunulatus"""
"""SZ-Tragelaphus strepsiceros-Rhipicephalus maculatus"""
"""SZ-Tragelaphus strepsiceros-Rhipicephalus muehlensi"""
